Customer_ID,Customer_Country_Name,Customer_Gender,Customer_Age
15392,United Kingdom,MALE,103.0
15393,United Kingdom,male,31.0
15394,United Kingdom,male,51.0
15395,United Kingdom,male,75.0
15396,United Kingdom,male,70.0
15397,United Kingdom,female,46.0
15398,United Kingdom,nan,47.0
15399,United Kingdom,male,62.0
15400,United Kingdom,female,80.0
15401,United Kingdom,female,93.0
15402,United Kingdom,female,34.0
15403,United Kingdom,male,82.0
15404,United Kingdom,female,17.0
15405,United Kingdom,female,21.0
15406,United Kingdom,female,40.0
15407,United Kingdom,female,36.0
15408,United Kingdom,female,38.0
15409,United Kingdom,female,34.0
15410,United Kingdom,female,33.0
15411,United Kingdom,male,67.0
15412,United Kingdom,male,67.0
15413,United Kingdom,male,65.0
15414,United Kingdom,nan,17.0
15415,United Kingdom,female,32.0
15416,United Kingdom,male,53.0
15417,United Kingdom,female,43.0
15418,United Kingdom,male,50.0
15419,United Kingdom,female,57.0
15420,United Kingdom,male,62.0
15421,United Kingdom,male,63.0
15422,United Kingdom,female,34.0
15423,United Kingdom,female,49.0
15424,United Kingdom,female,28.0
15425,United Kingdom,male,72.0
15426,United Kingdom,nan,33.0
15427,United Kingdom,male,17.0
15428,United Kingdom,female,46.0
15429,United Kingdom,male,60.0
15430,United Kingdom,Female,34.0
15431,United Kingdom,female,21.0
15432,United Kingdom,male,28.0
15433,United Kingdom,female,54.0
15434,United Kingdom,male,28.0
15435,United Kingdom,male,42.0
15436,United Kingdom,male,29.0
15437,United Kingdom,female,101.0
15438,United Kingdom,male,29.0
15439,United Kingdom,female,56.0
15440,United Kingdom,female,68.0
15441,United Kingdom,female,42.0
15442,United Kingdom,male,11.0
15443,United Kingdom,female,13.0
15444,United Kingdom,female,66.0
15445,United Kingdom,male,55.0
15446,United Kingdom,female,29.0
15447,United Kingdom,female,16.0
15448,United Kingdom,male,21.0
15449,United Kingdom,female,42.0
15450,United Kingdom,male,34.0
15451,United Kingdom,female,38.0
15452,United Kingdom,male,19.0
15453,United Kingdom,male,36.0
15454,United Kingdom,female,35.0
15455,United Kingdom,male,28.0
15456,United Kingdom,female,56.0
15457,United Kingdom,male,19.0
15458,United Kingdom,male,118.0
15459,United Kingdom,male,22.0
15460,United Kingdom,female,62.0
15461,United Kingdom,male,59.0
15462,United Kingdom,male,21.0
15463,United Kingdom,female,29.0
15464,United Kingdom,male,30.0
15465,United Kingdom,female,59.0
15466,United Kingdom,female,46.0
15467,United Kingdom,male,84.0
15468,United Kingdom,female,33.0
15469,United Kingdom,male,60.0
15470,United Kingdom,female,43.0
15471,United Kingdom,female,69.0
15472,United Kingdom,male,49.0
15473,United Kingdom,female,38.0
15474,United Kingdom,female,50.0
15475,United Kingdom,male,52.0
15476,United Kingdom,male,49.0
15477,United Kingdom,female,16.0
15478,United Kingdom,male,48.0
15479,United Kingdom,female,31.0
15480,United Kingdom,female,60.0
15481,Norway,female,40.0
15482,United Kingdom,male,29.0
15483,United Kingdom,female,18.0
15484,United Kingdom,male,60.0
15485,United Kingdom,female,58.0
15486,United Kingdom,female,17.0
15487,United Kingdom,female,27.0
15488,United Kingdom,male,37.0
15489,United Kingdom,male,57.0
15490,United Kingdom,male,47.0
15491,United Kingdom,male,73.0
15492,United Kingdom,female,40.0
15493,United Kingdom,female,27.0
15494,United Kingdom,male,11.0
15495,United Kingdom,MALE,33.0
15496,United Kingdom,male,61.0
15497,United Kingdom,female,43.0
15498,United Kingdom,male,36.0
15499,United Kingdom,female,53.0
15500,United Kingdom,female,37.0
15501,United Kingdom,male,20.0
15502,United Kingdom,female,50.0
15503,United Kingdom,female,61.0
15504,United Kingdom,female,40.0
15505,United Kingdom,male,50.0
15506,United Kingdom,female,50.0
15507,United Kingdom,female,32.0
15508,United Kingdom,female,41.0
15509,United Kingdom,female,49.0
15510,United Kingdom,male,72.0
15511,United Kingdom,male,29.0
15512,United Kingdom,male,30.0
15513,United Kingdom,female,17.0
15514,United Kingdom,male,
15515,United Kingdom,male,14.0
15516,United Kingdom,male,38.0
15517,United Kingdom,female,17.0
15518,United Kingdom,female,26.0
15519,United Kingdom,female,45.0
15520,United Kingdom,male,33.0
15521,United Kingdom,female,41.0
15522,United Kingdom,female,39.0
15523,United Kingdom,male,27.0
15524,United Kingdom,female,65.0
15525,United Kingdom,nan,51.0
15526,United Kingdom,female,34.0
15527,United Kingdom,male,22.0
15528,United Kingdom,male,76.0
15529,United Kingdom,male,91.0
15530,United Kingdom,male,32.0
15531,United Kingdom,female,26.0
15532,United Kingdom,female,54.0
15533,United Kingdom,female,19.0
15534,United Kingdom,male,49.0
15535,United Kingdom,male,62.0
15536,United Kingdom,female,40.0
15537,United Kingdom,female,52.0
15538,United Kingdom,male,39.0
15539,United Kingdom,male,53.0
15540,United Kingdom,female,36.0
15541,United Kingdom,female,35.0
15542,United Kingdom,male,18.0
15543,United Kingdom,male,75.0
15544,United Kingdom,male,
15545,United Kingdom,female,90.0
15546,United Kingdom,female,52.0
15547,United Kingdom,male,42.0
15548,United Kingdom,female,
15549,United Kingdom,male,25.0
15550,United Kingdom,male,19.0
15551,United Kingdom,female,49.0
15552,United Kingdom,male,63.0
15553,United Kingdom,male,57.0
15554,United Kingdom,male,44.0
15555,United Kingdom,female,79.0
15556,United Kingdom,male,25.0
15557,United Kingdom,male,48.0
15558,United Kingdom,female,89.0
15559,United Kingdom,male,67.0
15560,United Kingdom,female,71.0
15561,United Kingdom,male,41.0
15562,United Kingdom,female,34.0
15563,United Kingdom,male,38.0
15564,United Kingdom,female,31.0
15565,United Kingdom,female,29.0
15566,United Kingdom,male,49.0
15567,United Kingdom,female,32.0
15568,United Kingdom,male,74.0
15569,United Kingdom,male,67.0
15570,United Kingdom,MALE,53.0
15571,United Kingdom,male,20.0
15572,United Kingdom,male,12.0
15573,United Kingdom,female,65.0
15574,United Kingdom,female,62.0
15575,United Kingdom,female,32.0
15576,United Kingdom,female,87.0
15577,United Kingdom,male,51.0
15578,United Kingdom,nan,15.0
15579,United Kingdom,male,27.0
15580,United Kingdom,female,39.0
15581,United Kingdom,male,30.0
15582,United Kingdom,female,56.0
15583,United Kingdom,male,112.0
15584,United Kingdom,male,56.0
15585,United Kingdom,male,50.0
15586,United Kingdom,female,72.0
15587,United Kingdom,male,27.0
15588,United Kingdom,female,55.0
15589,United Kingdom,female,41.0
15590,United Kingdom,female,36.0
15591,United Kingdom,male,39.0
15592,United Kingdom,female,14.0
15593,United Kingdom,male,27.0
15594,United Kingdom,female,25.0
15595,United Kingdom,female,78.0
15596,United Kingdom,female,46.0
15597,United Kingdom,male,72.0
15598,United Kingdom,male,90.0
15599,United Kingdom,male,26.0
15600,United Kingdom,male,92.0
15601,United Kingdom,female,53.0
15602,United Kingdom,female,50.0
15603,United Kingdom,female,17.0
15604,United Kingdom,female,66.0
15605,United Kingdom,female,105.0
15606,United Kingdom,female,54.0
15607,United Kingdom,female,16.0
15608,United Kingdom,female,40.0
15609,United Kingdom,female,20.0
15610,United Kingdom,female,68.0
15611,United Kingdom,female,77.0
15612,United Kingdom,female,79.0
15613,United Kingdom,female,102.0
15614,United Kingdom,male,36.0
15615,United Kingdom,female,83.0
15616,United Kingdom,female,47.0
15617,United Kingdom,female,82.0
15618,United Kingdom,female,
15619,United Kingdom,female,78.0
15620,United Kingdom,other,81.0
15621,United Kingdom,female,55.0
15622,United Kingdom,male,69.0
15623,United Kingdom,male,75.0
15624,United Kingdom,male,27.0
15625,United Kingdom,female,68.0
15626,United Kingdom,female,39.0
15627,United Kingdom,female,33.0
15628,United Kingdom,female,28.0
15629,United Kingdom,male,62.0
15630,United Kingdom,male,66.0
15631,United Kingdom,male,91.0
15632,United Kingdom,female,52.0
15633,United Kingdom,male,28.0
15634,United Kingdom,male,63.0
15635,United Kingdom,female,45.0
15636,United Kingdom,male,38.0
15637,United Kingdom,female,77.0
15638,United Kingdom,male,51.0
15639,United Kingdom,female,50.0
15640,United Kingdom,male,51.0
15641,United Kingdom,female,48.0
15642,United Kingdom,male,52.0
15643,United Kingdom,female,44.0
15644,United Kingdom,female,45.0
15645,United Kingdom,male,44.0
15646,United Kingdom,male,29.0
15647,United Kingdom,male,57.0
15648,United Kingdom,other,92.0
15649,United Kingdom,female,48.0
15650,United Kingdom,female,78.0
15651,United Kingdom,male,54.0
15652,United Kingdom,male,79.0
15653,United Kingdom,female,35.0
15654,United Kingdom,female,48.0
15655,United Kingdom,male,28.0
15656,United Kingdom,female,109.0
15657,United Kingdom,female,54.0
15658,United Kingdom,male,78.0
15659,United Kingdom,female,59.0
15660,United Kingdom,male,66.0
15661,United Kingdom,female,72.0
15662,United Kingdom,female,22.0
15663,United Kingdom,male,55.0
15664,United Kingdom,female,77.0
15665,United Kingdom,female,59.0
15666,United Kingdom,female,47.0
15667,United Kingdom,male,38.0
15668,United Kingdom,female,37.0
15669,United Kingdom,male,52.0
15670,United Kingdom,female,43.0
15671,United Kingdom,nan,61.0
15672,United Kingdom,male,41.0
15673,United Kingdom,male,69.0
15674,United Kingdom,female,42.0
15675,United Kingdom,female,31.0
15676,United Kingdom,male,54.0
15677,United Kingdom,male,48.0
15678,United Kingdom,male,30.0
15679,United Kingdom,male,67.0
15680,United Kingdom,female,46.0
15681,United Kingdom,male,35.0
15682,United Kingdom,male,37.0
15683,United Kingdom,male,76.0
15684,United Kingdom,male,58.0
15685,United Kingdom,female,77.0
15686,United Kingdom,female,43.0
15687,United Kingdom,male,53.0
15688,United Kingdom,female,93.0
15689,United Kingdom,female,30.0
15690,United Kingdom,female,49.0
15691,United Kingdom,female,55.0
15692,United Kingdom,male,65.0
15693,United Kingdom,male,61.0
15694,United Kingdom,female,62.0
15695,United Kingdom,female,22.0
15696,United Kingdom,other,27.0
15697,United Kingdom,male,39.0
15698,United Kingdom,female,37.0
15699,United Kingdom,female,34.0
15700,United Kingdom,male,67.0
15701,United Kingdom,male,77.0
15702,Nigeria,nan,81.0
15703,United Kingdom,female,41.0
15704,United Kingdom,female,45.0
15705,United Kingdom,female,19.0
15706,United Kingdom,female,79.0
15707,United Kingdom,male,17.0
15708,United Kingdom,male,31.0
15709,United Kingdom,female,26.0
15710,United Kingdom,female,63.0
15711,United Kingdom,male,49.0
15712,United Kingdom,male,82.0
15713,United Kingdom,female,42.0
15714,United Kingdom,female,37.0
15715,United Kingdom,female,88.0
15716,United Kingdom,female,44.0
15717,United Kingdom,male,28.0
15718,United Kingdom,male,65.0
15719,United Kingdom,female,32.0
15720,United Kingdom,female,54.0
15721,United Kingdom,male,40.0
15722,United Kingdom,male,36.0
15723,United Kingdom,female,81.0
15724,United Kingdom,male,59.0
15725,United Kingdom,male,41.0
15726,United Kingdom,female,48.0
15727,United Kingdom,male,80.0
15728,United Kingdom,male,80.0
15729,United Kingdom,female,42.0
15730,United Kingdom,male,53.0
15731,United Kingdom,female,54.0
15732,United Kingdom,female,67.0
15733,United Kingdom,female,40.0
15734,United Kingdom,other,24.0
15735,United Kingdom,male,49.0
15736,United Kingdom,male,62.0
15737,United Kingdom,female,23.0
15738,United Kingdom,male,46.0
15739,United Kingdom,female,58.0
15740,United Kingdom,male,58.0
15741,United Kingdom,female,66.0
15742,United Kingdom,Female,48.0
15743,United Kingdom,female,33.0
15744,United Kingdom,female,35.0
15745,United Kingdom,male,63.0
15746,United Kingdom,female,50.0
15747,United Kingdom,male,46.0
15748,United Kingdom,female,42.0
15749,United Kingdom,male,93.0
15750,United Kingdom,male,32.0
15751,United Kingdom,male,32.0
15752,United Kingdom,male,98.0
15753,United Kingdom,female,60.0
15754,United Kingdom,male,65.0
15755,United Kingdom,male,55.0
15756,United Kingdom,male,52.0
15757,United Kingdom,male,19.0
15758,United Kingdom,female,52.0
15759,United Kingdom,male,81.0
15760,Norway,female,61.0
15761,United Kingdom,male,53.0
15762,United Kingdom,female,33.0
15763,United Kingdom,female,78.0
15764,United Kingdom,male,51.0
15765,United Kingdom,female,50.0
15766,United Kingdom,male,38.0
15767,United Kingdom,male,30.0
15768,United Kingdom,male,35.0
15769,United Kingdom,female,42.0
15770,United Kingdom,female,69.0
15771,United Kingdom,male,32.0
15772,United Kingdom,female,44.0
15773,United Kingdom,female,72.0
15774,United Kingdom,male,52.0
15775,United Kingdom,female,34.0
15776,United Kingdom,male,54.0
15777,United Kingdom,female,20.0
15778,United Kingdom,female,40.0
15779,United Kingdom,male,46.0
15780,United Kingdom,male,29.0
15781,United Kingdom,female,34.0
15782,United Kingdom,nan,12.0
15783,United Kingdom,male,57.0
15784,United Kingdom,male,30.0
15785,United Kingdom,female,28.0
15786,United Kingdom,male,49.0
15787,United Kingdom,female,80.0
15788,United Kingdom,male,62.0
15789,United Kingdom,male,86.0
15790,United Kingdom,female,32.0
15791,United Kingdom,female,64.0
15792,United Kingdom,female,48.0
15793,United Kingdom,male,54.0
15794,United Kingdom,male,74.0
15795,United Kingdom,female,82.0
15796,United Kingdom,male,32.0
15797,United Kingdom,male,15.0
15798,United Kingdom,female,12.0
15799,United Kingdom,female,67.0
15800,United Kingdom,female,35.0
15801,United Kingdom,male,42.0
15802,United Kingdom,female,15.0
15803,United Kingdom,female,81.0
15804,United Kingdom,female,62.0
15805,United Kingdom,female,38.0
15806,United Kingdom,female,43.0
15807,United Kingdom,male,96.0
15808,United Kingdom,male,48.0
15809,United Kingdom,male,76.0
15810,United Kingdom,male,67.0
15811,United Kingdom,male,46.0
15812,United Kingdom,male,29.0
15813,United Kingdom,female,83.0
15814,United Kingdom,male,68.0
15815,United Kingdom,male,
15816,United Kingdom,male,24.0
15817,United Kingdom,male,47.0
15818,United Kingdom,male,42.0
15819,United Kingdom,male,67.0
15820,United Kingdom,male,25.0
15821,United Kingdom,female,78.0
15822,United Kingdom,female,16.0
15823,United Kingdom,female,19.0
15824,United Kingdom,female,30.0
15825,United Kingdom,male,49.0
15826,United Kingdom,male,19.0
15827,United Kingdom,female,65.0
15828,United Kingdom,female,17.0
15829,United Kingdom,female,47.0
15830,United Kingdom,female,44.0
15831,United Kingdom,male,44.0
15832,United Kingdom,male,90.0
15833,United Kingdom,male,17.0
15834,United Kingdom,female,86.0
15835,United Kingdom,male,85.0
15836,United Kingdom,male,45.0
15837,United Kingdom,male,46.0
15838,United Kingdom,female,86.0
15839,United Kingdom,male,49.0
15840,United Kingdom,male,37.0
15841,United Kingdom,female,36.0
15842,United Kingdom,male,30.0
15843,United Kingdom,nan,16.0
15844,United Kingdom,female,49.0
15845,United Kingdom,male,30.0
15846,United Kingdom,male,54.0
15847,United Kingdom,male,73.0
15848,United Kingdom,female,102.0
15849,United Kingdom,male,23.0
15850,United Kingdom,male,48.0
15851,United Kingdom,male,22.0
15852,United Kingdom,male,23.0
15853,United Kingdom,male,14.0
15854,United Kingdom,female,43.0
15855,United Kingdom,male,32.0
15856,United Kingdom,male,38.0
15857,United Kingdom,female,22.0
15858,United Kingdom,female,46.0
15859,United Kingdom,female,60.0
15860,United Kingdom,female,56.0
15861,United Kingdom,female,41.0
15862,United Kingdom,male,26.0
15863,United Kingdom,male,42.0
15864,United Kingdom,male,59.0
15865,United Kingdom,female,33.0
15866,United Kingdom,male,66.0
15867,United Kingdom,female,47.0
15868,United Kingdom,male,18.0
15869,United Kingdom,male,38.0
15870,United Kingdom,female,73.0
15871,United Kingdom,male,20.0
15872,United Kingdom,male,64.0
15873,United Kingdom,female,106.0
15874,United Kingdom,female,77.0
15875,United Kingdom,female,29.0
15876,United Kingdom,male,13.0
15877,United Kingdom,other,60.0
15878,United Kingdom,female,57.0
15879,United Kingdom,female,56.0
15880,United Kingdom,female,19.0
15881,United Kingdom,female,58.0
15882,United Kingdom,nan,58.0
15883,United Kingdom,female,96.0
15884,United Kingdom,female,26.0
15885,United Kingdom,female,42.0
15886,United Kingdom,female,12.0
15887,United Kingdom,female,32.0
15888,United Kingdom,female,75.0
15889,United Kingdom,female,49.0
15890,United Kingdom,female,49.0
15891,United Kingdom,male,48.0
15892,United Kingdom,male,61.0
15893,United Kingdom,male,45.0
15894,United Kingdom,male,32.0
15895,United Kingdom,female,65.0
15896,United Kingdom,female,13.0
15897,United Kingdom,male,31.0
15898,United Kingdom,male,36.0
15899,United Kingdom,female,53.0
15900,United Kingdom,female,31.0
15901,United Kingdom,female,68.0
15902,United Kingdom,female,62.0
15903,United Kingdom,male,63.0
15904,United Kingdom,MALE,46.0
15905,United Kingdom,male,51.0
15906,United Kingdom,female,33.0
15907,United Kingdom,female,81.0
15908,United Kingdom,female,65.0
15909,United Kingdom,male,94.0
15910,United Kingdom,female,29.0
15911,United Kingdom,male,29.0
15912,United Kingdom,other,40.0
15913,United Kingdom,male,47.0
15914,United Kingdom,male,64.0
15915,United Kingdom,female,59.0
15916,United Kingdom,female,55.0
15917,United Kingdom,male,70.0
15918,United Kingdom,male,38.0
15919,United Kingdom,female,108.0
15920,United Kingdom,female,59.0
15921,United Kingdom,female,30.0
15922,United Kingdom,female,39.0
15923,United Kingdom,male,53.0
15924,United Kingdom,male,81.0
15925,United Kingdom,female,54.0
15926,United Kingdom,other,31.0
15927,United Kingdom,male,18.0
15928,United Kingdom,female,111.0
15929,United Kingdom,male,18.0
15930,United Kingdom,male,74.0
15931,United Kingdom,male,59.0
15932,United Kingdom,female,41.0
15933,United Kingdom,female,73.0
15934,United Kingdom,male,52.0
15935,United Kingdom,female,32.0
15936,United Kingdom,Female,48.0
15937,United Kingdom,female,20.0
15938,United Kingdom,female,64.0
15939,United Kingdom,female,23.0
15940,United Kingdom,male,92.0
15941,United Kingdom,female,57.0
15942,United Kingdom,female,38.0
15943,United Kingdom,male,58.0
15944,United Kingdom,male,71.0
15945,United Kingdom,female,48.0
15946,United Kingdom,female,41.0
15947,United Kingdom,male,65.0
15948,United Kingdom,female,25.0
15949,United Kingdom,female,59.0
15950,United Kingdom,female,59.0
15951,United Kingdom,female,46.0
15952,United Kingdom,male,56.0
15953,United Kingdom,male,27.0
15954,United Kingdom,male,31.0
15955,United Kingdom,female,72.0
15956,United Kingdom,female,55.0
15957,United Kingdom,female,32.0
15958,United Kingdom,male,20.0
15959,United Kingdom,female,56.0
15960,United Kingdom,female,76.0
15961,United Kingdom,male,58.0
15962,United Kingdom,female,44.0
15963,United Kingdom,female,51.0
15964,United Kingdom,female,40.0
15965,United Kingdom,male,33.0
15966,United Kingdom,male,96.0
15967,United Kingdom,male,60.0
15968,United Kingdom,male,16.0
15969,United Kingdom,female,29.0
15970,United Kingdom,male,65.0
15971,United Kingdom,male,76.0
15972,United Kingdom,MALE,13.0
15973,United Kingdom,male,36.0
15974,United Kingdom,female,12.0
15975,United Kingdom,male,58.0
15976,United Kingdom,female,36.0
15977,United Kingdom,male,27.0
15978,United Kingdom,male,55.0
15979,United Kingdom,female,47.0
15980,United Kingdom,female,48.0
15981,United Kingdom,female,68.0
15982,United Kingdom,male,48.0
15983,United Kingdom,male,61.0
15984,United Kingdom,female,40.0
15985,United Kingdom,male,17.0
15986,United Kingdom,female,72.0
15987,United Kingdom,female,27.0
15988,United Kingdom,male,69.0
15989,United Kingdom,female,25.0
15990,United Kingdom,MALE,81.0
15991,United Kingdom,male,115.0
15992,United Kingdom,female,35.0
15993,United Kingdom,male,39.0
15994,United Kingdom,female,41.0
15995,United Kingdom,male,82.0
15996,United Kingdom,female,26.0
15997,United Kingdom,nan,64.0
15998,United Kingdom,male,70.0
15999,United Kingdom,female,47.0
16000,United Kingdom,male,38.0
16001,United Kingdom,male,33.0
16002,United Kingdom,male,34.0
16003,United Kingdom,male,54.0
16004,United Kingdom,male,31.0
16005,United Kingdom,nan,53.0
16006,United Kingdom,male,50.0
16007,United Kingdom,male,46.0
16008,United Kingdom,male,7.0
16009,United Kingdom,male,22.0
16010,United Kingdom,female,21.0
16011,United Kingdom,female,41.0
16012,United Kingdom,MALE,38.0
16013,United Kingdom,MALE,46.0
16014,United Kingdom,male,20.0
16015,United Kingdom,MALE,82.0
16016,United Kingdom,male,62.0
16017,United Kingdom,female,19.0
16018,United Kingdom,female,43.0
16019,United Kingdom,male,37.0
16020,United Kingdom,male,75.0
16021,United Kingdom,male,34.0
16022,United Kingdom,female,52.0
16023,United Kingdom,female,22.0
16024,United Kingdom,female,85.0
16025,United Kingdom,female,33.0
16026,United Kingdom,female,47.0
16027,United Kingdom,female,65.0
16028,United Kingdom,other,21.0
16029,United Kingdom,female,23.0
16030,United Kingdom,female,57.0
16031,United Kingdom,male,25.0
16032,United Kingdom,male,109.0
16033,United Kingdom,female,33.0
16034,United Kingdom,male,52.0
16035,United Kingdom,male,55.0
16036,United Kingdom,male,51.0
16037,United Kingdom,female,84.0
16038,United Kingdom,male,86.0
16039,United Kingdom,female,45.0
16040,United Kingdom,female,59.0
16041,United Kingdom,female,25.0
16042,United Kingdom,female,52.0
16043,United Kingdom,female,30.0
16044,United Kingdom,male,60.0
16045,United Kingdom,male,70.0
16046,United Kingdom,male,48.0
16047,EIRE,male,53.0
16048,United Kingdom,female,56.0
16049,United Kingdom,female,34.0
16050,United Kingdom,female,53.0
16051,United Kingdom,male,20.0
16052,United Kingdom,male,54.0
16053,United Kingdom,female,44.0
16054,United Kingdom,female,46.0
16055,United Kingdom,male,28.0
16056,United Kingdom,male,64.0
16057,United Kingdom,female,101.0
16058,United Kingdom,female,84.0
16059,United Kingdom,male,92.0
16060,United Kingdom,female,83.0
16061,United Kingdom,female,17.0
16062,United Kingdom,female,40.0
16063,United Kingdom,female,69.0
16064,United Kingdom,female,50.0
16065,United Kingdom,female,54.0
16066,United Kingdom,other,51.0
16067,United Kingdom,male,79.0
16068,United Kingdom,male,29.0
16069,United Kingdom,male,73.0
16070,United Kingdom,female,46.0
16071,United Kingdom,male,47.0
16072,United Kingdom,female,36.0
16073,United Kingdom,male,33.0
16074,United Kingdom,female,35.0
16075,United Kingdom,female,34.0
16076,United Kingdom,male,34.0
16077,United Kingdom,female,54.0
16078,United Kingdom,female,39.0
16079,United Kingdom,male,47.0
16080,United Kingdom,female,39.0
16081,United Kingdom,female,38.0
16082,United Kingdom,male,70.0
16083,United Kingdom,male,55.0
16084,United Kingdom,female,40.0
16085,United Kingdom,male,29.0
16086,United Kingdom,male,25.0
16087,United Kingdom,male,33.0
16088,United Kingdom,female,53.0
16089,United Kingdom,male,39.0
16090,United Kingdom,female,61.0
16091,United Kingdom,female,47.0
16092,United Kingdom,male,33.0
16093,United Kingdom,female,45.0
16094,United Kingdom,female,26.0
16095,United Kingdom,male,38.0
16096,United Kingdom,female,57.0
16097,United Kingdom,male,33.0
16098,United Kingdom,female,106.0
16099,United Kingdom,female,100.0
16100,United Kingdom,female,59.0
16101,United Kingdom,female,67.0
16102,United Kingdom,female,44.0
16103,United Kingdom,female,27.0
16104,United Kingdom,male,36.0
16105,United Kingdom,MALE,31.0
16106,United Kingdom,male,17.0
16107,United Kingdom,male,61.0
16108,United Kingdom,female,31.0
16109,United Kingdom,male,31.0
16110,United Kingdom,male,115.0
16111,United Kingdom,female,23.0
16112,United Kingdom,male,28.0
16113,United Kingdom,male,72.0
16114,United Kingdom,female,43.0
16115,United Kingdom,female,56.0
16116,United Kingdom,male,50.0
16117,United Kingdom,female,57.0
16118,United Kingdom,female,16.0
16119,United Kingdom,male,75.0
16120,United Kingdom,female,28.0
16121,United Kingdom,male,67.0
16122,United Kingdom,female,54.0
16123,United Kingdom,female,27.0
16124,United Kingdom,female,45.0
16125,United Kingdom,male,70.0
16126,United Kingdom,female,20.0
16127,United Kingdom,female,32.0
16128,United Kingdom,nan,110.0
16129,United Kingdom,female,21.0
16130,United Kingdom,female,14.0
16131,United Kingdom,male,52.0
16132,United Kingdom,male,57.0
16133,United Kingdom,Female,62.0
16134,United Kingdom,female,37.0
16135,United Kingdom,female,106.0
16136,United Kingdom,female,58.0
16137,United Kingdom,male,87.0
16138,United Kingdom,female,90.0
16139,United Kingdom,male,20.0
16140,United Kingdom,nan,61.0
16141,United Kingdom,male,55.0
16142,United Kingdom,male,65.0
16143,United Kingdom,male,40.0
16144,United Kingdom,female,74.0
16145,United Kingdom,female,31.0
16146,United Kingdom,male,98.0
16147,United Kingdom,female,45.0
16148,United Kingdom,male,54.0
16149,United Kingdom,female,79.0
16150,United Kingdom,female,30.0
16151,United Kingdom,female,27.0
16152,United Kingdom,female,51.0
16153,United Kingdom,Female,61.0
16154,United Kingdom,female,11.0
16155,United Kingdom,male,55.0
16156,United Kingdom,female,57.0
16157,United Kingdom,male,29.0
16158,United Kingdom,MALE,33.0
16159,United Kingdom,female,40.0
16160,United Kingdom,male,52.0
16161,United Kingdom,female,71.0
16162,United Kingdom,female,13.0
16163,United Kingdom,female,30.0
16164,United Kingdom,female,58.0
16165,United Kingdom,male,81.0
16166,United Kingdom,male,27.0
16167,United Kingdom,female,38.0
16168,United Kingdom,male,76.0
16169,United Kingdom,male,83.0
16170,United Kingdom,female,43.0
16171,United Kingdom,male,40.0
16172,United Kingdom,female,67.0
16173,United Kingdom,male,46.0
16174,United Kingdom,male,54.0
16175,United Kingdom,male,52.0
16176,United Kingdom,female,44.0
16177,United Kingdom,male,38.0
16178,United Kingdom,nan,65.0
16179,United Kingdom,male,50.0
16180,United Kingdom,male,68.0
16181,United Kingdom,female,31.0
16182,United Kingdom,female,90.0
16183,United Kingdom,female,25.0
16184,United Kingdom,nan,25.0
16185,United Kingdom,female,37.0
16186,United Kingdom,male,48.0
16187,United Kingdom,male,60.0
16188,United Kingdom,male,46.0
16189,United Kingdom,female,40.0
16190,United Kingdom,male,15.0
16191,United Kingdom,female,88.0
16192,United Kingdom,male,50.0
16193,United Kingdom,Female,36.0
16194,United Kingdom,male,29.0
16195,United Kingdom,female,52.0
16196,United Kingdom,female,27.0
16197,United Kingdom,male,34.0
16198,United Kingdom,male,33.0
16199,United Kingdom,female,60.0
16200,United Kingdom,female,23.0
16201,United Kingdom,female,60.0
16202,United Kingdom,female,18.0
16203,United Kingdom,male,34.0
16204,United Kingdom,male,69.0
16205,United Kingdom,female,55.0
16206,United Kingdom,male,55.0
16207,United Kingdom,female,83.0
16208,United Kingdom,female,65.0
16209,United Kingdom,male,49.0
16210,United Kingdom,male,44.0
16211,United Kingdom,female,60.0
16212,United Kingdom,female,87.0
16213,United Kingdom,male,23.0
16214,United Kingdom,male,118.0
16215,United Kingdom,Female,22.0
16216,United Kingdom,male,77.0
16217,United Kingdom,male,29.0
16218,United Kingdom,male,42.0
16219,United Kingdom,male,90.0
16220,United Kingdom,male,63.0
16221,United Kingdom,female,44.0
16222,United Kingdom,male,56.0
16223,United Kingdom,male,105.0
16224,United Kingdom,female,37.0
16225,United Kingdom,male,40.0
16226,United Kingdom,female,37.0
16227,United Kingdom,female,67.0
16228,United Kingdom,male,51.0
16229,United Kingdom,female,97.0
16230,United Kingdom,female,48.0
16231,United Kingdom,female,27.0
16232,United Kingdom,female,81.0
16233,United Kingdom,male,50.0
16234,United Kingdom,female,31.0
16235,United Kingdom,male,76.0
16236,United Kingdom,female,39.0
16237,United Kingdom,male,66.0
16238,United Kingdom,male,46.0
16239,United Kingdom,male,27.0
16240,United Kingdom,male,34.0
16241,United Kingdom,female,77.0
16242,United Kingdom,male,47.0
16243,United Kingdom,female,81.0
16244,United Kingdom,male,21.0
16245,United Kingdom,male,64.0
16246,United Kingdom,female,35.0
16247,United Kingdom,female,73.0
16248,United Kingdom,female,31.0
16249,United Kingdom,female,24.0
16250,United Kingdom,male,20.0
16251,United Kingdom,female,32.0
16252,United Kingdom,male,53.0
16253,United Kingdom,male,28.0
16254,United Kingdom,male,103.0
16255,United Kingdom,male,42.0
16256,United Kingdom,Female,47.0
16257,United Kingdom,male,52.0
16258,United Kingdom,male,33.0
16259,United Kingdom,female,34.0
16260,United Kingdom,female,42.0
16261,United Kingdom,female,37.0
16262,United Kingdom,female,63.0
